timestamp,Basel Temperature [2 m elevation corrected],Basel Temperature [2 m elevation corrected],Basel Temperature [2 m elevation corrected],Basel Precipitation Total,Basel Snowfall Amount
20200801T0000,69.67495,91.90495,81.4102,0.70000005,0
20200802T0000,66.290955,78.206955,72.0202,8,0
20200803T0000,59.27095,66.09296,64.26371,5.7,0
20200804T0000,55.940952,67.94695,61.414448,7.1,0
20200805T0000,52.97095,77.16295,65.35795,0,0
20200806T0000,56.570953,80.88895,69.3562,0,0
20200807T0000,62.834953,85.37096,74.71645,0,0
20200808T0000,65.08495,88.71895,77.883705,0,0
20200809T0000,68.32495,88.64696,79.21271,0,0
20200810T0000,67.40695,90.32095,79.97545,1.1,0
20200811T0000,71.276955,89.87095,80.7292,1.1,0
20200812T0000,69.80095,91.63495,81.2512,0,0
20200813T0000,70.26895,84.290955,78.72969,1.5,0
20200814T0000,67.47895,74.64295,70.811195,5.7,0
20200815T0000,62.114952,81.39295,72.60294,0,0
20200816T0000,62.960953,86.48695,74.3197,1.6999999,0
20200817T0000,62.85295,75.27295,69.45071,38.5,0
20200818T0000,61.89895,73.81496,67.70471,1.4000001,0
20200819T0000,60.06295,82.112946,71.74946,0,0
20200820T0000,63.96895,90.55495,78.26995,0,0
20200821T0000,67.89295,91.79695,80.30245,0,0
20200822T0000,66.47095,77.234955,71.95645,0.6,0
20200823T0000,59.77495,73.400955,67.5142,0,0
20200824T0000,59.64895,74.39095,66.87745,0,0
20200825T0000,56.28295,81.15895,68.90695,0,0
20200826T0000,64.07695,76.17295,71.35945,0,0
20200827T0000,57.86695,77.12695,68.4622,0,0
20200828T0000,60.90895,70.35895,65.55895,12.800001,0
20200829T0000,55.27495,65.76895,59.912945,3.3,0
20200830T0000,52.34095,59.828953,56.283703,12.400001,0
20200831T0000,54.860954,67.49695,60.16945,1.5000001,0
20200901T0000,54.356953,66.09296,60.266956,0.70000005,0
20200902T0000,55.418953,70.07095,62.374447,0,0
20200903T0000,55.40095,74.89495,65.35721,0,0
20200904T0000,59.306953,82.43695,71.3242,0,0
20200905T0000,64.094955,79.71895,71.79221,0,0
20200906T0000,58.766953,69.69295,64.132454,0,0
20200907T0000,53.348953,72.24895,61.8037,0,0
20200908T0000,53.85295,75.03895,64.636444,0,0
20200909T0000,58.44295,80.04295,68.82595,0,0
20200910T0000,60.710953,78.29695,69.1627,0,0
20200911T0000,59.21695,78.278946,68.9782,0,0
20200912T0000,63.30295,81.24895,72.20995,0,0
20200913T0000,62.94295,82.83295,72.459694,0,0
20200914T0000,61.71895,86.12695,74.30019,0,0
20200915T0000,67.76695,86.900955,77.20721,0,0
20200916T0000,70.16095,86.63095,77.22445,0.2,0
20200917T0000,60.31495,81.95095,70.18496,0,0
20200918T0000,57.38095,79.93495,67.77294,0,0
20200919T0000,55.760952,76.37096,67.56896,0,0
20200920T0000,61.808952,79.16095,69.15521,0,0
20200921T0000,61.44895,76.568954,68.913704,0,0
20200922T0000,61.88095,77.07295,68.76295,0.2,0
20200923T0000,61.71895,72.96895,66.3742,1.6,0
20200924T0000,56.67895,72.82495,65.210945,17.800001,0
20200925T0000,46.940952,59.162952,52.286198,2.6999998,0
20200926T0000,43.988953,50.46895,47.333206,1.3000001,0
20200927T0000,45.77095,59.18095,49.823948,9.000001,0
20200928T0000,40.69495,61.10695,51.24745,0.4,0
20200929T0000,50.612953,61.59295,55.721954,1.7,0
20200930T0000,49.208954,68.70296,58.956696,0,0
20201001T0000,53.960953,69.872955,58.9732,2.1,0
20201002T0000,52.46695,70.64696,58.992702,1.7,0
20201003T0000,47.300953,61.89895,53.657948,10.4,0
20201004T0000,52.12495,62.24095,55.458706,1.2,0
20201005T0000,48.21895,58.31695,53.530457,1.2,0
20201006T0000,51.15295,62.79895,56.33021,3.6000001,0
20201007T0000,50.84695,56.58895,53.497448,1.4000001,0
20201008T0000,51.18895,66.956955,58.556957,0,0
20201009T0000,52.64695,68.12695,60.365204,0,0
20201010T0000,47.78695,57.128952,52.989704,3.3000002,0
20201011T0000,40.31695,54.086952,47.5177,0.4,0
20201012T0000,43.91695,53.456955,48.72371,0,0
20201013T0000,45.24895,56.48095,50.150204,0,0
20201014T0000,40.69495,56.426952,47.690952,0,0
20201015T0000,42.85495,52.610954,47.4742,1.6,0
20201016T0000,45.06895,55.22095,49.5352,0.9000001,0
20201017T0000,42.08095,54.320953,48.5842,0,0
20201018T0000,44.94295,54.69895,49.235203,0,0
20201019T0000,41.70295,59.540955,49.488697,0,0
20201020T0000,40.38895,67.83895,53.771946,0,0
20201021T0000,51.458954,73.68895,61.637207,0,0
20201022T0000,51.87295,68.43295,60.344944,0.2,0
20201023T0000,54.51895,63.41095,57.587193,15.5,0
20201024T0000,49.11895,62.474953,55.491703,0,0
20201025T0000,43.682953,69.38695,56.406696,0.7,0
20201026T0000,43.93495,56.37295,49.696453,6.0999994,0
20201027T0000,40.676952,56.444954,48.433453,0,0
20201028T0000,50.648952,61.57495,55.193207,0,0
20201029T0000,51.404953,59.306953,55.374706,1,0
20201030T0000,52.682953,63.03295,57.422955,0,0
20201031T0000,46.34695,64.346954,55.379955,0,0
20201101T0000,53.888954,65.66095,59.49745,0.4,0
20201102T0000,62.63695,74.17495,66.737206,0,0
20201103T0000,49.334953,64.05895,53.724697,0.8,0
20201104T0000,42.18895,52.75495,48.2632,0.1,0
20201105T0000,39.29095,58.082954,47.2087,0,0
20201106T0000,37.328953,56.28295,45.93445,0,0
20201107T0000,40.83895,62.294952,50.66245,0,0
20201108T0000,46.778954,61.358955,53.9962,0,0
20201109T0000,42.584953,62.24095,52.6882,0,0
20201110T0000,43.39495,59.81095,51.54745,0,0
20201111T0000,41.30695,57.578953,49.11745,0,0
20201112T0000,41.63095,60.224953,50.284454,0,0
20201113T0000,42.11695,61.538948,51.644947,0,0
20201114T0000,44.07895,64.040955,52.748947,0,0
